hw(rs1),HW
9,213
21,119
24,178
17,211
26,201
21,191
4,217
11,78
17,137
12,194
4,107
10,110
8,173
19,129
22,172
4,200
26,132
22,202
27,177
6,231
19,121
8,135
23,157
25,221
5,215
14,149
12,188
25,171
12,204
20,196
22,201
14,191
1,135
0,37
7,16
17,138
21,206
3,220
26,81
10,181
5,95
16,126
22,165
13,166
15,176
2,203
2,91
23,75
18,205
20,184
20,200
15,122
6,180
8,128
21,166
15,199
15,198
26,190
15,179
24,168
3,222
0,98
19,14
0,191
7,14
7,111
15,168
26,187
12,235
22,155
12,182
22,189
19,198
22,224
18,220
1,196
25,37
11,170
16,188
14,158
21,200
7,192
15,124
18,115
3,170
1,107
0,55
9,18
23,161
8,218
18,179
0,174
18,18
12,176
7,161
14,130
25,193
22,198
7,145
16,93
17,181
22,172
1,160
8,59
12,125
23,181
5,215
5,93
15,158
22,194
0,204
24,20
11,221
22,169
12,112
14,178
2,154
7,40
21,162
1,179
12,48
18,195
12,109
22,186
20,168
6,111
28,149
0,248
19,14
24,112
11,175
15,178
1,168
13,48
25,200
6,207
3,70
21,71
0,172
12,18
1,187
2,48
17,83
25,211
6,237
22,146
5,118
22,86
23,214
9,175
27,138
23,240
16,210
24,131
1,163
24,48
5,209
20,146
14,180
10,143
22,161
4,182
14,121
23,187
26,149
13,218
0,202
0,12
20,16
15,192
24,179
7,219
22,162
22,186
24,229
23,203
23,219
6,222
7,122
13,157
23,159
23,186
0,177
24,14
15,200
25,213
11,213
1,201
20,58
20,147
17,201
25,171
19,224
15,197
9,190
5,135
23,126
10,218
9,142
18,183
15,209
25,196
5,178
4,137
0,117
6,14
15,150
24,172
13,190
15,101
12,176
24,159
13,214
19,158
19,215
3,156
7,71
23,180
2,182
24,60
14,210
20,163
6,202
23,153
10,181
2,170
11,54
22,167
10,218
6,175
21,131
24,177
13,185
21,204
21,225
17,175
19,154
19,113
5,184
14,117
4,200
18,108
21,211
25,189
19,204
8,209
19,181
11,183
24,163
24,219
14,215
6,161
24,146
3,216
19,79
10,200
16,158
22,218
9,189
25,121
22,181
3,181
23,127
6,229
25,130
21,169
1,185
24,48
7,202
22,113
23,206
16,189
7,178
22,180
20,181
18,214
0,198
3,16
2,107
3,75
24,97
4,203
19,86
20,166
8,213
6,158
4,131
23,130
24,176
4,225
22,85
16,186
22,182
16,163
22,149
14,161
24,171
0,175
1,14
21,70
21,224
26,208
7,185
13,174
8,198
2,160
22,85
20,178
12,170
12,99
4,180
14,106
23,193
12,190
26,184
24,218
20,198
9,194
18,170
1,181
22,48
21,153
20,162
11,183
27,186
18,236
4,204
23,86
2,192
15,80
12,175
3,139
24,119
14,219
8,153
1,167
22,48
7,205
5,185
4,111
13,112
6,203
15,161
21,194
26,205
24,220
21,199
22,112
18,190
23,178
6,204
24,76
26,177
22,236
8,204
19,147
25,209
13,204
21,197
24,191
1,224
15,37
12,190
6,158
25,79
0,199
22,16
24,198
6,169
21,134
10,188
11,205
7,191
11,179
21,175
7,193
24,175
24,213
12,225
12,179
21,205
23,184
19,113
10,193
21,175
6,188
11,151
22,171
1,212
13,25
11,198
7,180
3,103
11,115
11,184
5,103
22,99
18,223
13,169
3,198
3,72
24,105
12,123
27,187
4,207
22,106
20,182
9,179
15,155
17,160
8,120
27,179
25,190
19,242
25,225
9,216
14,125
26,160
4,188
24,58
23,186
0,215
27,16
21,227
17,191
15,169
21,103
4,205
1,109
0,48
18,18
3,200
18,50
19,171
2,104
0,86
9,16
22,164
18,160
17,202
23,189
23,218
12,202
0,208
2,16
10,70
5,168
23,142
11,181
22,143
11,198
25,187
21,244
2,187
10,39
4,176
20,133
20,198
4,168
25,125
24,238
3,209
20,93
17,193
11,166
25,172
16,215
1,180
26,59
23,228
22,222
12,179
20,101
11,204
26,192
6,212
13,147
2,188
15,36
24,196
24,212
23,198
18,200
23,173
24,221
20,221
22,191
27,205
14,236
9,186
20,140
23,194
19,221
13,214
24,173
10,207
13,160
22,153
15,181
20,104
5,156
28,127
22,210
9,121
19,143
26,143
22,237
5,220
7,142
15,126
22,212
1,173
24,48
22,211
0,202
22,20
7,212
13,165
19,188
24,148
20,212
23,189
3,127
9,90
14,144
24,176
10,201
11,181
15,173
0,190
24,18
23,220
22,159
7,193
19,165
0,165
23,16
7,212
15,170
20,186
3,203
22,103
13,156
19,186
24,183
19,211
7,141
4,159
4,123
4,111
19,90
20,144
16,213
7,139
17,131
6,183
7,114
20,157
23,143
17,157
19,188
25,172
27,178
4,201
12,97
24,181
18,197
3,212
20,92
17,214
10,159
25,172
20,182
18,182
19,181
25,165
16,181
21,107
26,141
4,223
10,83
24,141
26,184
13,187
22,206
24,170
27,195
3,201
22,117
9,136
6,158
3,120
6,78
4,150
18,83
6,145
19,161
23,159
7,204
22,167
3,182
10,61
25,131
23,199
1,209
7,59
11,170
6,181
23,87
6,219
2,117
8,58
25,173
14,237
14,177
5,169
20,131
3,160
24,75
19,178
15,161
10,97
23,168
3,212
21,93
22,178
3,128
3,97
9,92
4,159
24,106
14,225
23,107
21,217
23,188
24,170
6,211
11,77
12,97
14,189
3,181
9,75
1,171
12,36
8,205
20,143
25,144
10,201
20,186
25,193
23,200
14,203
26,193
23,209
21,182
15,200
9,193
24,150
1,186
26,66
21,210
24,172
21,169
27,221
16,213
12,160
21,168
3,214
14,123
26,98
19,205
14,209
25,170
19,226
24,208
19,210
15,215
9,186
10,163
24,168
23,203
2,180
21,77
6,223
19,145
1,202
12,54
20,127
3,207
9,91
11,112
21,144
1,204
24,48
15,178
9,166
21,168
5,194
16,147
25,199
24,214
25,171
13,214
15,163
5,144
24,134
19,174
9,217
8,126
8,150
23,164
13,191
20,186
19,160
7,183
20,131
12,153
23,203
8,199
26,155
21,139
8,156
25,152
8,231
24,174
7,171
20,135
15,197
26,191
24,206
24,230
26,118
2,191
18,52
28,206
14,235
22,172
25,175
21,221
12,169
12,157
4,187
8,142
26,118
17,232
24,164
23,196
17,181
26,161
23,231
12,208
6,167
8,121
1,148
0,70
13,14
15,188
26,208
21,219
11,202
8,176
19,148
14,178
4,114
15,141
3,202
0,90
18,16
9,154
19,196
7,171
21,130
21,159
3,213
15,89
23,193
25,223
7,217
3,143
22,44
13,180
21,160
10,192
24,137
1,124
10,48
21,193
23,114
4,209
6,107
2,122
9,102
7,196
20,171
24,209
1,217
24,47
13,119
17,208
16,194
21,181
11,212
14,177
26,198
19,215
13,195
22,200
24,146
14,118
24,176
21,187
18,210
24,165
26,209
7,233
18,131
11,169
16,159
24,182
20,219
18,182
1,201
19,37
25,210
24,235
11,188
15,155
13,191
21,171
4,195
14,85
21,190
21,218
24,202
12,190
10,191
23,136
21,121
19,189
12,115
4,110
19,140
9,186
19,147
8,204
8,130
12,158
8,143
24,171
25,169
11,191
25,141
20,228
16,157
22,204
3,176
11,134
24,147
21,215
18,208
2,203
23,69
4,196
5,129
22,129
4,178
4,90
10,107
10,168
12,181
18,143
15,197
4,220
15,108
21,184
21,168
22,194
21,134
27,207
21,221
6,220
1,147
22,48
20,207
22,172
25,188
22,202
18,194
0,194
3,18
14,96
24,198
15,193
22,184
19,128
23,205
0,205
4,14
7,116
19,111
14,164
13,189
16,188
18,191
21,185
2,201
23,95
23,198
8,182
10,137
14,165
5,203
16,106
4,182
10,58
19,151
20,177
25,198
26,156
27,213
14,141
24,196
1,225
17,37
9,165
14,176
21,177
9,190
26,172
10,186
19,127
16,174
5,174
26,106
11,229
7,167
21,164
19,159
21,213
18,200
7,181
6,129
0,162
12,14
6,143
20,118
3,189
9,115
25,186
22,194
27,205
23,153
4,207
20,117
3,169
26,111
11,191
8,179
4,188
23,133
23,176
19,186
16,204
16,189
18,220
6,190
26,121
24,187
9,211
14,176
26,195
24,201
9,206
6,154
11,122
27,168
15,225
0,193
24,14
25,192
11,238
17,101
1,153
15,48
17,193
19,207
5,186
16,97
20,199
14,210
26,113
28,217
25,238
25,214
2,173
17,101
2,201
20,98
24,199
22,165
0,174
8,18
10,134
16,192
13,148
13,167
18,199
21,202
12,115
18,132
22,173
4,217
17,82
21,182
19,169
9,212
5,166
20,141
15,187
1,146
6,26
3,106
9,95
22,161
25,193
26,228
3,207
22,50
24,190
11,206
23,135
7,203
12,134
5,204
1,108
24,55
7,196
7,77
3,127
9,98
1,188
24,37
22,216
3,196
0,101
17,18
12,211
15,138
14,207
10,175
16,174
23,194
8,227
8,168
13,163
26,182
8,213
21,123
18,164
3,205
10,89
21,146
4,212
27,97
21,222
24,201
3,169
16,91
2,209
5,84
25,62
23,208
1,202
23,44
22,218
22,224
19,180
0,175
24,18
8,217
23,85
18,206
26,161
22,223
24,113
3,225
22,126
23,210
28,189
15,226
18,182
1,165
24,70
16,175
22,166
14,155
24,168
12,223
3,180
13,74
17,170
22,193
1,218
3,70
21,72
21,205
4,206
17,119
18,193
25,161
14,170
27,162
4,196
19,104
24,194
21,223
0,163
13,16
4,158
7,57
20,84
25,207
18,229
11,184
0,147
13,14
13,158
28,204
2,230
12,97
22,138
22,169
12,193
13,183
9,186
22,164
0,198
11,14
10,180
26,141
15,214
6,208
23,126
15,160
25,150
8,185
15,185
7,177
17,158
14,193
18,154
28,198
10,238
25,138
3,192
25,48
8,226
22,161
14,221
23,169
21,194
22,200
26,111
15,238
18,199
22,165
18,207
13,153
16,188
11,156
7,170
24,162
13,225
2,143
26,83
23,238
19,185
20,156
21,198
9,215
24,182
0,179
26,16
17,221
13,184
12,171
12,148
18,159
19,200
7,171
15,88
2,186
19,58
16,142
6,189
22,122
21,164
23,195
22,216
12,156
24,206
24,196
5,212
21,107
25,202
10,233
9,178
15,175
4,169
14,97
23,115
17,229
10,193
7,162
0,178
22,16
2,174
15,36
14,136
14,103
15,199
9,187
26,152
7,228
23,171
24,151
18,218
4,188
1,82
18,36
23,195
15,172
23,196
9,203
7,150
27,142
26,236
21,185
2,146
16,77
7,188
8,163
21,144
19,175
6,190
7,137
24,118
1,221
25,48
18,213
25,207
22,174
5,166
4,155
0,136
13,14
21,147
18,142
24,189
19,194
4,172
23,113
9,210
15,141
21,187
11,195
5,199
19,135
0,105
6,18
20,133
19,186
9,201
13,81
2,103
17,111
17,169
9,207
10,79
1,175
9,37
13,169
5,106
23,127
22,198
19,192
17,210
9,170
11,186
11,144
28,197
11,235
21,147
19,208
23,142
19,195
4,194
24,119
20,178
25,193
12,222
7,183
0,145
15,16
7,107
5,158
26,129
24,219
3,219
27,52
22,214
5,166
25,139
13,135
19,160
20,213
22,116
19,206
11,216
21,173
20,189
8,214
23,180
2,213
22,39
21,219
1,178
28,47
12,250
25,138
21,191
14,196
5,149
18,103
9,181
20,182
13,202
22,193
23,178
15,204
22,195
13,127
17,144
17,109
25,179
16,225
3,104
14,94
26,175
4,191
25,121
23,199
22,168
3,188
10,71
13,129
13,101
23,193
19,217
17,187
14,202
16,194
2,200
25,90
1,220
7,37
24,132
19,200
16,175
22,207
23,218
24,208
27,210
4,236
0,111
23,16
19,224
24,203
18,185
19,203
16,160
23,104
9,208
23,175
5,217
5,149
25,119
14,208
6,93
23,154
18,149
16,193
14,198
11,190
14,186
5,198
17,116
6,167
9,158
4,170
11,118
1,184
0,58
23,18
24,201
8,184
22,161
2,202
1,72
2,37
21,93
21,211
21,174
3,156
8,82
19,131
26,152
15,208
24,170
25,155
14,189
17,193
5,109
24,147
13,214
9,195
2,137
14,59
22,177
3,195
3,92
25,112
16,212
15,178
4,118
8,93
16,154
23,182
19,211
14,155
26,157
24,211
6,183
3,108
18,103
26,171
3,202
22,50
19,209
25,185
9,226
20,135
25,170
15,210
3,166
21,104
26,168
13,219
13,175
9,186
13,173
14,186
14,184
6,186
21,112
8,186
29,167
25,223
23,197
21,195
2,113
21,74
20,201
2,140
19,79
18,176
23,196
22,174
7,215
22,115
13,169
4,146
22,125
4,218
4,94
17,107
4,143
25,59
24,134
23,197
15,217
20,148
0,179
2,16
25,73
23,183
18,130
19,202
4,214
13,122
22,151
14,218
2,191
24,74
1,193
24,59
24,218
19,126
24,194
19,182
24,156
4,169
22,121
14,209
2,199
25,58
9,197
11,178
0,104
25,16
21,215
18,158
20,167
24,169
16,222
3,187
9,94
9,169
25,158
24,221
15,232
11,208
29,123
3,231
14,125
3,204
4,88
28,130
23,252
16,176
9,189
7,148
2,160
21,86
1,212
20,37
2,190
26,74
21,178
22,166
7,203
3,114
8,120
14,83
19,181
2,214
3,97
21,85
12,180
14,192
11,143
14,95
25,198
22,236
27,212
5,242
8,136
4,152
17,100
2,207
22,68
0,207
23,12
16,174
11,207
27,186
23,220
23,191
7,220
6,143
18,103
23,177
14,229
24,202
23,234
20,198
16,197
20,158
3,205
0,88
22,14
19,211
21,195
5,168
6,151
15,149
18,170
10,203
15,87
23,152
23,210
12,211
6,174
21,113
21,206
2,202
23,89
19,197
15,207
8,167
17,167
24,203
15,121
23,177
24,199
23,149
15,206
22,185
20,186
12,115
20,185
17,197
11,191
3,132
6,120
14,150
14,190
2,191
18,60
22,197
1,153
18,48
23,202
19,216
25,193
3,198
9,90
10,126
10,184
18,179
8,211
0,160
1,12
6,43
16,149
19,170
14,167
19,191
0,202
13,18
12,171
15,187
6,155
11,168
18,155
12,158
9,167
0,127
16,14
17,189
2,211
14,86
12,188
23,136
21,215
25,174
22,219
23,232
4,208
21,123
7,214
10,124
25,176
24,205
11,173
0,165
3,14
5,77
18,113
1,193
24,44
12,212
23,91
16,152
17,204
3,191
22,91
24,181
7,205
22,106
4,208
11,113
18,152
5,192
12,143
5,187
22,60
7,217
10,166
17,181
21,168
8,191
4,135
19,90
22,185
24,188
2,126
21,85
21,191
10,115
26,189
20,215
7,192
1,134
20,48
7,168
3,165
23,69
8,208
15,146
1,108
10,59
12,184
8,174
13,156
4,193
24,117
14,220
2,151
24,71
11,220
17,205
25,219
24,229
15,198
0,193
3,16
7,103
12,107
22,148
25,183
15,208
17,177
12,170
11,137
21,139
22,171
27,200
18,202
13,199
24,212
19,197
16,179
18,203
19,210
24,214
5,178
22,125
18,208
2,163
19,88
4,187
16,102
19,203
26,212
13,226
13,159
1,143
10,48
25,172
3,236
22,78
24,190
13,216
25,177
19,233
17,111
24,191
5,201
24,104
5,203
20,107
22,204
5,215
20,115
13,194
16,203
0,172
2,16
2,75
24,102
23,174
7,196
9,127
6,150
25,144
5,213
7,59
25,160
11,223
23,173
21,184
24,188
1,204
4,70
6,124
20,147
5,190
5,115
14,153
3,192
14,95
4,207
0,96
21,14
8,199
10,153
23,206
23,209
21,208
25,181
16,169
17,203
21,152
22,176
13,193
17,212
6,179
10,143
23,167
26,207
2,210
18,75
11,211
15,177
11,210
24,92
13,173
8,154
7,154
20,114
11,194
0,183
11,14
19,187
14,182
11,193
24,93
2,206
6,58
6,91
16,140
6,181
25,129
23,226
25,219
24,168
5,218
24,105
21,190
20,205
14,199
19,193
5,205
8,127
2,166
1,67
3,48
6,95
22,146
1,180
21,40
12,190
24,209
18,192
25,178
13,204
4,198
8,60
23,128
5,181
7,145
14,177
21,177
22,161
25,192
20,135
6,156
15,163
24,181
8,205
24,114
0,209
19,18
1,197
23,44
24,188
23,199
8,206
8,120
7,136
3,162
17,77
15,202
24,201
5,229
24,143
19,172
3,171
8,118
1,181
22,32
5,214
14,109
16,185
5,202
16,132
21,181
20,172
8,201
10,164
22,127
22,218
14,202
8,209
21,174
25,215
25,213
7,176
25,139
6,207
8,104
7,176
7,125
22,165
3,188
9,98
23,165
15,176
3,139
25,85
24,119
5,133
18,125
7,212
8,155
25,186
7,202
9,166
9,168
11,186
13,179
24,171
18,220
26,174
1,242
3,36
15,70
20,200
22,206
21,212
22,188
18,120
21,206
14,204
26,152
25,214
9,237
10,143
23,176
8,210
23,152
10,158
23,192
18,182
22,160
14,152
2,158
11,90
1,100
22,48
6,205
6,107
19,122
7,135
23,87
23,186
11,198
22,164
24,187
14,217
5,163
8,148
17,172
18,206
16,199
14,182
17,157
23,187
23,210
1,221
20,59
17,191
5,183
7,90
24,154
12,207
8,176
20,161
13,219
1,192
4,37
24,128
22,217
0,198
13,16
0,159
20,16
19,176
16,163
23,163
21,128
10,207
25,127
2,230
4,77
7,126
1,150
9,25
23,190
12,201
26,183
7,186
26,165
25,218
23,203
24,212
26,205
5,179
12,147
25,156
25,218
22,213
19,207
0,109
3,20
11,96
18,149
21,207
11,197
6,135
3,145
1,112
0,48
26,14
8,203
19,188
1,186
5,48
17,95
1,195
29,36
18,253
3,199
2,108
1,59
20,59
0,170
12,16
9,142
17,155
2,183
3,66
16,105
20,182
17,147
11,150
12,169
15,164
1,197
21,59
8,172
17,117
22,179
24,206
13,211
9,135
0,172
14,18
5,184
11,136
6,148
6,118
28,152
3,245
17,63
16,180
26,163
1,221
12,36
25,183
9,164
2,166
23,78
13,186
26,146
11,181
15,191
12,183
12,172
9,187
22,186
23,161
22,122
18,164
23,180
5,196
23,115
1,211
10,35
17,158
13,199
24,189
22,214
2,211
24,53
0,205
13,18
2,176
16,98
11,202
22,166
10,218
8,154
5,167
12,108
20,112
20,109
5,161
1,154
5,48
3,101
12,48
9,184
10,185
14,170
7,166
18,165
26,189
18,223
17,186
24,203
2,210
13,96
23,199
26,228
19,240
16,158
22,148
17,208
12,210
16,174
3,202
4,95
5,62
12,63
16,154
4,152
13,131
18,162
10,174
26,95
26,216
15,215
10,165
4,177
8,125
22,186
25,204
26,240
8,233
24,143
21,204
20,202
26,219
5,185
4,151
22,110
14,211
23,156
21,205
6,198
22,139
10,195
21,130
14,218
5,107
7,129
24,155
13,197
0,164
3,18
24,121
10,224
11,184
23,189
25,176
1,178
20,70
19,201
7,196
22,164
0,188
16,16
23,197
11,199
17,181
15,205
25,214
15,195
3,151
22,112
18,217
24,188
16,225
20,176
16,210
0,207
0,16
7,16
18,165
22,192
20,124
22,198
23,193
4,198
21,118
5,137
2,152
8,72
23,162
21,170
3,121
20,94
23,190
7,201
22,159
6,191
17,143
7,137
0,125
12,20
24,163
23,182
2,179
21,69
3,218
15,79
24,99
11,208
22,134
19,183
10,193
19,184
11,144
17,163
1,197
6,37
24,170
20,190
25,204
12,187
25,203
25,212
24,178
16,224
8,165
9,180
9,125
8,195
15,112
4,192
19,82
17,114
24,192
10,211
6,181
9,120
13,146
18,198
7,203
21,137
13,209
4,202
3,131
26,70
0,175
27,16
5,225
21,93
13,179
23,194
22,156
10,202
14,157
2,185
23,59
1,184
5,44
13,108
10,169
25,164
19,180
17,164
21,205
1,199
10,43
22,194
20,195
9,199
3,184
14,110
0,192
19,16
26,206
10,235
25,150
24,121
20,209
14,193
9,168
4,88
22,120
15,175
19,177
1,178
3,59
17,67
25,201
5,204
10,145
16,171
21,159
8,204
22,172
24,189
14,167
13,167
10,98
11,164
3,158
21,104
0,173
24,16
26,212
16,217
7,195
24,112
17,225
11,184
10,147
23,173
1,188
13,59
21,172
13,176
14,186
23,150
18,179
17,190
14,161
24,119
22,220
16,128
7,177
16,141
13,172
23,215
24,198
0,133
9,16
26,89
21,193
9,179
7,113
17,140
21,168
16,159
2,103
15,58
17,180
10,162
7,147
1,126
6,48
24,155
21,171
26,196
21,205
19,213
22,177
5,148
0,138
10,18
14,182
25,188
21,206
0,209
4,20
23,135
24,169
7,217
9,136
12,182
25,196
15,228
19,191
15,158
15,203
13,175
2,188
6,59
23,156
24,209
10,224
21,179
4,185
11,110
0,166
24,18
20,202
19,205
9,106
26,151
2,224
19,60
15,201
24,206
16,203
22,185
8,207
7,162
24,121
5,179
23,162
12,177
13,101
23,189
19,190
13,165
1,191
15,48
12,200
13,186
3,202
23,114
9,223
8,168
6,160
13,181
4,185
9,106
20,145
23,188
5,213
2,102
25,58
26,222
25,136
23,182
18,170
22,201
16,192
4,187
18,104
9,173
0,170
18,14
4,181
11,145
6,180
23,71
20,189
6,188
9,142
1,161
16,59
7,219
12,175
19,203
19,217
18,212
21,204
9,205
0,178
7,20
20,125
11,198
20,193
11,190
9,190
17,88
4,218
19,119
12,201
25,193
7,213
8,144
23,150
8,196
16,165
22,197
26,220
22,175
1,181
22,54
16,181
25,153
7,206
9,168
16,180
22,201
22,155
20,180
25,176
11,138
25,184
23,187
13,186
11,181
20,158
20,192
19,203
4,167
1,82
24,70
20,191
25,213
24,202
2,217
23,66
21,188
26,206
24,230
22,168
20,165
21,149
0,191
11,18
9,193
18,196
16,164
17,199
3,111
23,106
10,215
24,97
15,214
21,206
21,220
20,207
22,171
14,186
24,152
16,205
5,166
21,109
11,190
13,179
22,179
27,217
20,221
10,182
3,178
22,95
16,193
11,146
19,164
19,189
3,216
15,106
17,188
26,117
16,216
2,197
15,70
8,119
21,128
17,160
22,217
14,127
19,183
22,204
22,122
1,209
19,36
1,180
20,48
19,189
23,173
6,159
0,155
22,16
16,214
4,171
3,112
28,90
16,242
23,195
4,169
9,97
22,134
23,119
22,192
3,227
17,84
16,161
13,205
22,203
19,162
9,208
21,188
11,193
7,91
11,113
2,168
26,82
2,222
20,87
8,170
4,156
9,52
25,161
16,213
22,178
25,194
7,209
23,122
22,192
23,168
5,121
22,125
19,175
23,205
16,208
27,181
26,231
7,135
25,159
19,213
24,201
16,190
18,202
5,200
8,134
12,192
21,151
6,203
5,139
10,71
12,135
25,149
16,172
10,201
26,163
14,227
22,149
25,170
23,221
21,174
13,210
0,176
12,12
8,166
19,143
18,190
19,171
10,192
15,190
20,196
8,193
11,162
18,165
24,190
14,152
22,190
15,151
25,157
15,189
15,170
6,189
24,138
20,217
14,196
24,176
25,207
26,211
5,213
15,162
14,216
21,188
6,206
14,124
16,170
20,206
6,206
7,143
9,170
25,151
22,201
22,160
24,197
6,177
22,125
20,216
21,194
6,118
14,160
27,190
23,143
11,120
23,182
27,189
8,211
22,169
24,215
11,225
23,174
9,179
23,167
10,169
25,147
9,170
4,166
19,132
23,210
21,198
18,213
21,200
5,115
9,96
21,125
1,204
18,66
26,209
3,241
5,101
18,60
19,201
3,197
23,46
26,163
20,211
23,166
26,220
24,225
24,149
5,214
20,128
6,199
4,119
13,101
12,182
27,187
3,250
25,93
1,224
25,48
21,210
20,214
20,164
7,193
23,161
9,223
7,180
16,73
23,164
4,161
1,103
19,33
0,202
15,12
27,189
15,239
12,206
27,100
16,218
1,171
23,36
23,213
23,212
20,222
24,165
10,229
15,163
18,182
8,187
20,117
23,194
11,198
4,174
15,84
3,155
25,112
22,183
13,192
26,187
0,225
16,18
15,204
23,199
5,185
4,165
15,146
24,199
5,173
1,146
0,59
16,16
6,150
17,128
17,97
17,119
21,177
12,192
20,153
17,173
24,202
16,183
13,183
21,181
23,171
6,170
3,146
18,86
4,196
2,63
23,59
13,158
23,187
13,118
15,163
5,189
3,109
21,102
26,194
20,247
14,168
6,169
7,131
14,163
7,214
4,147
5,122
2,63
5,88
3,132
4,70
24,84
16,189
10,202
13,151
26,171
20,249
15,182
24,194
9,185
7,177
2,138
2,84
23,54
3,193
14,80
10,174
22,150
26,204
24,213
23,120
2,162
23,70
21,167
27,160
19,182
12,185
23,155
4,211
24,58
20,161
18,181
22,220
4,182
2,87
21,60
18,215
2,111
19,85
3,189
15,112
1,152
19,48
1,150
18,59
15,206
15,137
3,170
24,47
25,194
22,211
23,210
4,223
21,118
0,186
27,14
14,227
12,158
3,160
12,87
16,186
24,133
8,199
5,130
6,129
12,75
14,132
24,183
22,204
23,195
18,191
24,171
7,202
13,143
21,162
26,193
27,224
16,239
4,212
21,136
9,209
24,151
15,203
25,168
2,215
13,89
26,156
11,211
4,149
8,119
21,175
17,212
0,194
9,16
23,171
3,209
9,82
4,177
25,60
22,161
10,183
25,163
22,185
24,151
22,230
10,119
21,167
4,214
9,54
24,174
9,181
22,168
19,182
18,182
18,182
6,200
4,141
24,58
22,218
5,149
20,155
17,178
24,194
3,178
19,75
8,199
19,152
11,204
15,175
12,116
4,209
14,113
23,193
21,157
5,206
24,139
3,213
24,124
13,200
19,149
2,170
25,57
1,232
11,59
21,163
17,207
6,182
16,149
11,104
2,193
25,78
6,205
22,168
12,207
15,167
6,207
8,163
23,126
20,200
24,193
10,174
26,180
27,225
20,208
19,150
15,197
2,189
11,94
0,176
23,18
22,195
16,173
0,159
19,16
11,169
1,194
4,47
19,138
7,206
26,170
25,225
26,199
23,219
16,120
25,167
11,219
20,89
14,203
6,205
4,156
21,138
19,188
21,191
26,199
23,238
22,164
7,209
0,83
2,14
8,62
10,171
11,152
23,201
20,236
23,194
19,156
23,191
13,187
6,180
24,144
19,216
6,192
13,163
10,218
10,186
23,181
21,171
7,215
14,119
11,201
16,142
4,169
23,141
9,218
17,154
17,193
26,200
23,203
25,164
23,130
23,205
10,221
8,164
18,188
21,193
9,107
4,167
17,104
18,180
4,197
3,128
8,111
24,183
21,213
25,211
22,224
17,183
21,202
8,173
22,154
0,212
22,18
22,221
25,226
24,211
21,163
5,147
20,161
3,163
23,96
24,184
25,183
22,217
22,209
15,168
21,191
3,182
17,123
17,163
18,206
1,182
4,59
21,99
0,126
10,12
26,165
22,225
17,176
28,185
22,244
26,171
9,233
21,172
13,196
9,167
6,158
4,143
23,90
22,216
25,205
21,190
7,156
6,164
5,106
19,131
22,210
19,167
0,162
1,16
17,44
12,177
28,181
22,238
15,118
1,162
10,37
7,123
20,164
25,184
22,225
22,126
24,221
26,121
23,225
24,178
0,190
8,18
24,141
8,177
11,169
10,200
9,198
26,103
23,200
8,215
21,182
25,157
22,225
11,209
24,165
18,211
16,165
13,197
21,188
27,167
10,207
5,182
24,119
9,177
25,133
25,169
25,190
22,197
21,191
22,161
26,205
9,221
23,160
3,213
19,138
20,200
2,114
20,57
16,163
18,195
16,151
13,194
0,194
2,16
13,86
13,205
25,143
19,199
18,193
4,204
11,90
8,149
10,141
20,145
17,162
5,156
15,99
14,202
6,185
10,130
15,177
17,154
5,162
25,139
11,206
15,154
9,156
0,160
11,14
10,150
26,166
20,202
10,157
5,179
13,122
16,169
25,182
22,209
20,157
22,153
21,186
16,196
19,205
14,188
1,188
13,37
3,203
11,112
22,208
10,168
27,192
4,222
16,63
3,183
23,107
8,204
18,175
21,173
24,183
17,191
15,165
6,178
5,148
12,130
23,200
20,207
12,201
15,161
3,183
12,101
16,177
10,160
18,154
20,160
15,106
3,189
23,78
26,111
16,213
27,181
17,203
16,205
15,185
28,145
9,242
16,172
3,191
14,63
12,182
18,201
20,174
22,179
25,197
9,165
12,171
6,200
21,71
0,218
18,18
2,154
12,77
0,193
3,18
2,130
5,60
24,136
26,230
16,213
4,187
20,85
20,188
15,202
22,146
21,154
24,196
4,240
19,100
22,213
22,202
21,200
7,167
0,165
13,14
0,145
25,16
9,182
19,172
25,189
6,177
21,166
20,205
7,182
20,168
17,219
20,195
3,194
23,85
23,224
4,209
17,116
7,165
25,146
25,139
18,219
17,148
12,161
3,192
26,95
21,223
21,169
21,172
9,160
12,162
21,147
21,178
18,210
5,162
6,118
1,158
7,48
23,160
24,157
5,180
22,108
6,151
4,159
7,54
18,119
15,180
23,194
6,166
9,143
12,153
23,163
24,143
24,131
27,210
23,183
7,165
11,138
12,187
24,161
24,192
15,216
22,201
22,165
19,203
3,170
26,124
13,233
4,173
23,133
24,158
25,226
26,224
15,197
19,181
0,114
1,16
21,26
21,198
20,166
15,188
23,174
24,208
26,187
22,205
7,222
9,114
22,146
2,205
4,75
21,134
14,200
8,165
21,166
24,194
17,230
21,194
10,191
11,186
13,177
7,201
24,84
19,160
18,202
25,189
23,184
15,212
13,187
7,109
11,153
3,144
10,72
25,188
14,206
5,187
7,130
17,166
19,159
16,157
7,174
0,182
6,14
7,138
13,82
12,133
26,176
20,227
22,213
8,189
15,184
24,191
23,199
2,198
10,77
24,134
24,218
8,214
8,124
21,169
21,173
21,210
2,189
13,89
15,100
10,159
23,90
23,230
10,125
10,149
25,158
7,196
2,155
13,70
6,203
20,105
5,179
10,127
10,187
12,167
8,137
25,168
4,193
9,110
